Item_ID,Item_Wave,Item_Type,Item_Title,Item_Category,Item_Domain,Owner_Domain,Autonomous_Required,Human_Input_Allowed,Human_Work_Allowed,Codex_Action,Implementation_Target,Deliverable_Type,Acceptance_Criteria,QA_Gates_Required,Visual_Review_Required,Visual_Review_Method,Test_Required,Evidence_Required,Runtime_Proof_Required,EC2_Allowed,Blocker_Policy,Source_Plan_Root,Citation_File,Citation_Full_Path,Citation_Section,Citation_Line_Start,Citation_Line_End,Citation_Excerpt,Source_Package,Source_Type,Source_File_Size,Priority,Risk_Level,Status,Created_From,Notes,Source_Key,Source_File_Relative,Coverage_Level,Coverage_Audit_Status,Ultra_Source_Coverage_Record
ITEM-W64-171,64,ultimate_multimodal_workflow_requirement,Cross-Engine Conditioning Translator,engine_bridges,first_pass_and_cross_engine_bridging,W64-MCM-BRIDGE,TRUE,FALSE,FALSE,"Translate prompts, references, pose, depth, masks, controls, denoise, scheduler, and adapter semantics into engine-native contracts.",first_pass_and_cross_engine_bridging,code_config_schema_registry_workflow_test_runtime_evidence_qa_decision,Raw settings are never copied blindly and every translation is versioned and testable.,schema|lineage|compatibility|target|protected_scope|whole_artifact|promotion|no_false_completion,TRUE,engine-pair conditioning fidelity review,TRUE,source_citation|implementation_hashes|tests|runtime_manifest_if_applicable|artifact_hashes_if_applicable|qa_record|pass_or_exact_blocker,TRUE,TRUE,Fail only the dependent scope with an exact typed blocker; preserve accepted parents and continue independent safe DAG branches.,C:\Comfy_UI_Main\Plan,Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md,C:\Comfy_UI_Main\Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md,Cross-engine bridge,1,4,# Wave64 Ultimate Modular Character-to-Multimodal Workflow Master Plan  Updated: 2026-07-16 America/Chicago ,C:\Comfy_UI_Main\Plan,md,19886,P0,CRITICAL,Planned_Autonomous_Implementation_Required,Wave64 ultimate modular multimodal workflow control-package generator,"Planning coverage only. No runtime, engine, workflow, mask, model, artifact, or promotion completion is implied. content_based_suppression=false.",W64-MCM:171:W64-MCM-BRIDGE:Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md#L1-L4,Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md,wave64_additive_planning_control,planned_rows149_220_runtime_evidence_required,W64-MCM:171:W64-MCM-BRIDGE:Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md#L1-L4
ITEM-W64-172,64,ultimate_multimodal_workflow_requirement,First-Pass-to-Specialist Bridge Qualification,engine_bridges,first_pass_and_cross_engine_bridging,W64-MCM-BRIDGE,TRUE,FALSE,FALSE,Benchmark and certify base/specialist engine pairings inside exact capability and resource buckets.,first_pass_and_cross_engine_bridging,code_config_schema_registry_workflow_test_runtime_evidence_qa_decision,"A pairing promotes only when identity, geometry, regional fidelity, seams, preservation, and whole-artifact regression pass.",schema|lineage|compatibility|target|protected_scope|whole_artifact|promotion|no_false_completion,TRUE,mandatory blinded cross-engine comparison,TRUE,source_citation|implementation_hashes|tests|runtime_manifest_if_applicable|artifact_hashes_if_applicable|qa_record|pass_or_exact_blocker,TRUE,TRUE,Fail only the dependent scope with an exact typed blocker; preserve accepted parents and continue independent safe DAG branches.,C:\Comfy_UI_Main\Plan,Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md,C:\Comfy_UI_Main\Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md,Cross-engine bridge,1,4,# Wave64 Ultimate Modular Character-to-Multimodal Workflow Master Plan  Updated: 2026-07-16 America/Chicago ,C:\Comfy_UI_Main\Plan,md,19886,P0,CRITICAL,Planned_Autonomous_Implementation_Required,Wave64 ultimate modular multimodal workflow control-package generator,"Planning coverage only. No runtime, engine, workflow, mask, model, artifact, or promotion completion is implied. content_based_suppression=false.",W64-MCM:172:W64-MCM-BRIDGE:Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md#L1-L4,Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md,wave64_additive_planning_control,planned_rows149_220_runtime_evidence_required,W64-MCM:172:W64-MCM-BRIDGE:Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md#L1-L4
ITEM-W64-173,64,ultimate_multimodal_workflow_requirement,Specialist Pass Catalog,specialist_passes,specialist_regional_passes,W64-MCM-REGION,TRUE,FALSE,FALSE,"Define pass intents for face/eyes, hands/feet, anatomy, skin, hair, fabric, accessories, materials, contact, pressure, and deformation.",specialist_regional_passes,code_config_schema_registry_workflow_test_runtime_evidence_qa_decision,"Each entry binds capability tags, eligible exact stacks, inputs, outputs, preservation risks, and QA gates.",schema|lineage|compatibility|target|protected_scope|whole_artifact|promotion|no_false_completion,TRUE,specialist calibration panels,TRUE,source_citation|implementation_hashes|tests|runtime_manifest_if_applicable|artifact_hashes_if_applicable|qa_record|pass_or_exact_blocker,TRUE,TRUE,Fail only the dependent scope with an exact typed blocker; preserve accepted parents and continue independent safe DAG branches.,C:\Comfy_UI_Main\Plan,Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md,C:\Comfy_UI_Main\Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md,Image multipass order,182,199,"## Image multipass order  The default order is dynamic but respects dependencies:  1. composition/environment/camera base; 2. per-character identity binding; 3. pose, camera, depth, count, and ownership enforcement;",C:\Comfy_UI_Main\Plan,md,19886,P0,CRITICAL,Planned_Autonomous_Implementation_Required,Wave64 ultimate modular multimodal workflow control-package generator,"Planning coverage only. No runtime, engine, workflow, mask, model, artifact, or promotion completion is implied. content_based_suppression=false.",W64-MCM:173:W64-MCM-REGION:Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md#L182-L199,Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md,wave64_additive_planning_control,planned_rows149_220_runtime_evidence_required,W64-MCM:173:W64-MCM-REGION:Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md#L182-L199
ITEM-W64-174,64,ultimate_multimodal_workflow_requirement,Regional Edit and Protected-Region Contract,specialist_passes,specialist_regional_passes,W64-MCM-REGION,TRUE,FALSE,FALSE,"Bind target owner/mask, protected masks, crop/pad/feather, resolution, denoise bounds, transforms, recomposition, and parent artifact.",specialist_regional_passes,code_config_schema_registry_workflow_test_runtime_evidence_qa_decision,No localized pass executes without trusted ownership and invertible preservation constraints.,schema|lineage|compatibility|target|protected_scope|whole_artifact|promotion|no_false_completion,TRUE,"mask overlays, seams, and unaffected-region comparison",TRUE,source_citation|implementation_hashes|tests|runtime_manifest_if_applicable|artifact_hashes_if_applicable|qa_record|pass_or_exact_blocker,TRUE,TRUE,Fail only the dependent scope with an exact typed blocker; preserve accepted parents and continue independent safe DAG branches.,C:\Comfy_UI_Main\Plan,Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md,C:\Comfy_UI_Main\Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md,Image multipass order,182,199,"## Image multipass order  The default order is dynamic but respects dependencies:  1. composition/environment/camera base; 2. per-character identity binding; 3. pose, camera, depth, count, and ownership enforcement;",C:\Comfy_UI_Main\Plan,md,19886,P0,CRITICAL,Planned_Autonomous_Implementation_Required,Wave64 ultimate modular multimodal workflow control-package generator,"Planning coverage only. No runtime, engine, workflow, mask, model, artifact, or promotion completion is implied. content_based_suppression=false.",W64-MCM:174:W64-MCM-REGION:Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md#L182-L199,Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md,wave64_additive_planning_control,planned_rows149_220_runtime_evidence_required,W64-MCM:174:W64-MCM-REGION:Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md#L182-L199
ITEM-W64-175,64,ultimate_multimodal_workflow_requirement,Defect-to-Hypothesis Repair Planner,specialist_passes,specialist_regional_passes,W64-MCM-REGION,TRUE,FALSE,FALSE,"Translate a classified defect into one bounded specialist hypothesis, exact route, changed variables, and retry budget.",specialist_regional_passes,code_config_schema_registry_workflow_test_runtime_evidence_qa_decision,"Retries materially differ, address the cause, preserve accepted parents, and stop on exhaustion or worsening evidence.",schema|lineage|compatibility|target|protected_scope|whole_artifact|promotion|no_false_completion,TRUE,before/after target and whole-artifact review,TRUE,source_citation|implementation_hashes|tests|runtime_manifest_if_applicable|artifact_hashes_if_applicable|qa_record|pass_or_exact_blocker,TRUE,TRUE,Fail only the dependent scope with an exact typed blocker; preserve accepted parents and continue independent safe DAG branches.,C:\Comfy_UI_Main\Plan,Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md,C:\Comfy_UI_Main\Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md,Image multipass order,182,199,"## Image multipass order  The default order is dynamic but respects dependencies:  1. composition/environment/camera base; 2. per-character identity binding; 3. pose, camera, depth, count, and ownership enforcement;",C:\Comfy_UI_Main\Plan,md,19886,P0,CRITICAL,Planned_Autonomous_Implementation_Required,Wave64 ultimate modular multimodal workflow control-package generator,"Planning coverage only. No runtime, engine, workflow, mask, model, artifact, or promotion completion is implied. content_based_suppression=false.",W64-MCM:175:W64-MCM-REGION:Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md#L182-L199,Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md,wave64_additive_planning_control,planned_rows149_220_runtime_evidence_required,W64-MCM:175:W64-MCM-REGION:Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md#L182-L199
ITEM-W64-176,64,ultimate_multimodal_workflow_requirement,Regional Reintegration and Global Regression Gate,specialist_passes,specialist_regional_passes,W64-MCM-REGION,TRUE,FALSE,FALSE,"Reintegrate accepted specialist output and evaluate color, grain, sharpness, geometry, identity, ownership, temporal, and audio continuity.",specialist_regional_passes,code_config_schema_registry_workflow_test_runtime_evidence_qa_decision,"Local improvement cannot promote when any protected owner, region, span, stem, or whole artifact regresses.",schema|lineage|compatibility|target|protected_scope|whole_artifact|promotion|no_false_completion,TRUE,mandatory localized and whole-artifact review,TRUE,source_citation|implementation_hashes|tests|runtime_manifest_if_applicable|artifact_hashes_if_applicable|qa_record|pass_or_exact_blocker,TRUE,TRUE,Fail only the dependent scope with an exact typed blocker; preserve accepted parents and continue independent safe DAG branches.,C:\Comfy_UI_Main\Plan,Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md,C:\Comfy_UI_Main\Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md,Image multipass order,182,199,"## Image multipass order  The default order is dynamic but respects dependencies:  1. composition/environment/camera base; 2. per-character identity binding; 3. pose, camera, depth, count, and ownership enforcement;",C:\Comfy_UI_Main\Plan,md,19886,P0,CRITICAL,Planned_Autonomous_Implementation_Required,Wave64 ultimate modular multimodal workflow control-package generator,"Planning coverage only. No runtime, engine, workflow, mask, model, artifact, or promotion completion is implied. content_based_suppression=false.",W64-MCM:176:W64-MCM-REGION:Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md#L182-L199,Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md,wave64_additive_planning_control,planned_rows149_220_runtime_evidence_required,W64-MCM:176:W64-MCM-REGION:Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md#L182-L199
ITEM-W64-177,64,ultimate_multimodal_workflow_requirement,MaskFactory Mode A Approved-Package Reader,mask_system,maskfactory_integration,W64-MCM-MASK,TRUE,FALSE,FALSE,"Read approved packages and validate image/parent hash, person index, ontology, coordinates, transforms, mask type, truth tier, provider, and certificate.",maskfactory_integration,code_config_schema_registry_workflow_test_runtime_evidence_qa_decision,Only certificate-authorized masks support promotion; visible truth and derived/non-truth remain distinguished and mismatches fail closed.,schema|lineage|compatibility|target|protected_scope|whole_artifact|promotion|no_false_completion,TRUE,mask overlay and boundary review,TRUE,source_citation|implementation_hashes|tests|runtime_manifest_if_applicable|artifact_hashes_if_applicable|qa_record|pass_or_exact_blocker,TRUE,TRUE,Fail only the dependent scope with an exact typed blocker; preserve accepted parents and continue independent safe DAG branches.,C:\Comfy_UI_Main\Plan,Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md,C:\Comfy_UI_Main\Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md,MaskFactory integration,204,214,"## MaskFactory integration  MaskFactory remains the source of mask truth and certification. Main integrates through a `MaskFactoryAdapter`:  - Mode A reads approved package assets through the installed node pack or package API. It is read-only and may support production only when the package status, hashes, ontology, transforms, and certificate satisfy the requesting pass. - Mode B calls `/predict` or `/refine`. Outputs remain machine drafts and may support experimentation/repair proposals; their promotion authority is determined separately by exact certificates. - Service unavailability, unknown taxonomy, wrong person index, image-hash mismatch, stale package revision, or transform mismatch blocks the dependent pass without preventing unrelated work.",C:\Comfy_UI_Main\Plan,md,19886,P0,CRITICAL,Planned_Autonomous_Implementation_Required,Wave64 ultimate modular multimodal workflow control-package generator,"Planning coverage only. No runtime, engine, workflow, mask, model, artifact, or promotion completion is implied. content_based_suppression=false.",W64-MCM:177:W64-MCM-MASK:Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md#L204-L214,Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md,wave64_additive_planning_control,planned_rows149_220_runtime_evidence_required,W64-MCM:177:W64-MCM-MASK:Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md#L204-L214
ITEM-W64-178,64,ultimate_multimodal_workflow_requirement,MaskFactory Mode B Live Draft Client,mask_system,maskfactory_integration,W64-MCM-MASK,TRUE,FALSE,FALSE,"Implement health, predict, refine, timeout, retry, champion-model, confidence, and provenance contracts for live MaskFactory access.",maskfactory_integration,code_config_schema_registry_workflow_test_runtime_evidence_qa_decision,Live results remain drafts at their certified authority and service absence never silently falls back to untrusted masks.,schema|lineage|compatibility|target|protected_scope|whole_artifact|promotion|no_false_completion,TRUE,draft mask overlay review,TRUE,source_citation|implementation_hashes|tests|runtime_manifest_if_applicable|artifact_hashes_if_applicable|qa_record|pass_or_exact_blocker,TRUE,TRUE,Fail only the dependent scope with an exact typed blocker; preserve accepted parents and continue independent safe DAG branches.,C:\Comfy_UI_Main\Plan,Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md,C:\Comfy_UI_Main\Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md,MaskFactory integration,204,214,"## MaskFactory integration  MaskFactory remains the source of mask truth and certification. Main integrates through a `MaskFactoryAdapter`:  - Mode A reads approved package assets through the installed node pack or package API. It is read-only and may support production only when the package status, hashes, ontology, transforms, and certificate satisfy the requesting pass. - Mode B calls `/predict` or `/refine`. Outputs remain machine drafts and may support experimentation/repair proposals; their promotion authority is determined separately by exact certificates. - Service unavailability, unknown taxonomy, wrong person index, image-hash mismatch, stale package revision, or transform mismatch blocks the dependent pass without preventing unrelated work.",C:\Comfy_UI_Main\Plan,md,19886,P0,CRITICAL,Planned_Autonomous_Implementation_Required,Wave64 ultimate modular multimodal workflow control-package generator,"Planning coverage only. No runtime, engine, workflow, mask, model, artifact, or promotion completion is implied. content_based_suppression=false.",W64-MCM:178:W64-MCM-MASK:Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md#L204-L214,Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md,wave64_additive_planning_control,planned_rows149_220_runtime_evidence_required,W64-MCM:178:W64-MCM-MASK:Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md#L204-L214
ITEM-W64-179,64,ultimate_multimodal_workflow_requirement,Normalized Mask Adapter and Arbitration Contract,mask_system,maskfactory_integration,W64-MCM-MASK,TRUE,FALSE,FALSE,"Normalize Mode A and Mode B outputs while preserving taxonomy, transforms, owner, source, truth tier, certificate, and disagreement.",maskfactory_integration,code_config_schema_registry_workflow_test_runtime_evidence_qa_decision,Mode B cannot overwrite stronger Mode A authority and every union/intersection/refinement is explicitly derived.,schema|lineage|compatibility|target|protected_scope|whole_artifact|promotion|no_false_completion,TRUE,comparative boundary and protected-region overlay review,TRUE,source_citation|implementation_hashes|tests|runtime_manifest_if_applicable|artifact_hashes_if_applicable|qa_record|pass_or_exact_blocker,TRUE,TRUE,Fail only the dependent scope with an exact typed blocker; preserve accepted parents and continue independent safe DAG branches.,C:\Comfy_UI_Main\Plan,Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md,C:\Comfy_UI_Main\Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md,MaskFactory integration,204,214,"## MaskFactory integration  MaskFactory remains the source of mask truth and certification. Main integrates through a `MaskFactoryAdapter`:  - Mode A reads approved package assets through the installed node pack or package API. It is read-only and may support production only when the package status, hashes, ontology, transforms, and certificate satisfy the requesting pass. - Mode B calls `/predict` or `/refine`. Outputs remain machine drafts and may support experimentation/repair proposals; their promotion authority is determined separately by exact certificates. - Service unavailability, unknown taxonomy, wrong person index, image-hash mismatch, stale package revision, or transform mismatch blocks the dependent pass without preventing unrelated work.",C:\Comfy_UI_Main\Plan,md,19886,P0,CRITICAL,Planned_Autonomous_Implementation_Required,Wave64 ultimate modular multimodal workflow control-package generator,"Planning coverage only. No runtime, engine, workflow, mask, model, artifact, or promotion completion is implied. content_based_suppression=false.",W64-MCM:179:W64-MCM-MASK:Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md#L204-L214,Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md,wave64_additive_planning_control,planned_rows149_220_runtime_evidence_required,W64-MCM:179:W64-MCM-MASK:Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md#L204-L214
ITEM-W64-180,64,ultimate_multimodal_workflow_requirement,Mask Availability and Promotion Integration Gate,mask_system,maskfactory_integration,W64-MCM-MASK,TRUE,FALSE,FALSE,"Bind mask readiness to compilation, blocking, execution, repair, QA, and promotion without blocking unrelated DAG branches.",maskfactory_integration,code_config_schema_registry_workflow_test_runtime_evidence_qa_decision,"Offline service, unknown taxonomy, ambiguous owner, stale certificate, or transform mismatch produces a typed dependent-pass blocker.",schema|lineage|compatibility|target|protected_scope|whole_artifact|promotion|no_false_completion,TRUE,final mask and edited-artifact review,TRUE,source_citation|implementation_hashes|tests|runtime_manifest_if_applicable|artifact_hashes_if_applicable|qa_record|pass_or_exact_blocker,TRUE,TRUE,Fail only the dependent scope with an exact typed blocker; preserve accepted parents and continue independent safe DAG branches.,C:\Comfy_UI_Main\Plan,Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md,C:\Comfy_UI_Main\Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md,MaskFactory integration,204,214,"## MaskFactory integration  MaskFactory remains the source of mask truth and certification. Main integrates through a `MaskFactoryAdapter`:  - Mode A reads approved package assets through the installed node pack or package API. It is read-only and may support production only when the package status, hashes, ontology, transforms, and certificate satisfy the requesting pass. - Mode B calls `/predict` or `/refine`. Outputs remain machine drafts and may support experimentation/repair proposals; their promotion authority is determined separately by exact certificates. - Service unavailability, unknown taxonomy, wrong person index, image-hash mismatch, stale package revision, or transform mismatch blocks the dependent pass without preventing unrelated work.",C:\Comfy_UI_Main\Plan,md,19886,P0,CRITICAL,Planned_Autonomous_Implementation_Required,Wave64 ultimate modular multimodal workflow control-package generator,"Planning coverage only. No runtime, engine, workflow, mask, model, artifact, or promotion completion is implied. content_based_suppression=false.",W64-MCM:180:W64-MCM-MASK:Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md#L204-L214,Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md,wave64_additive_planning_control,planned_rows149_220_runtime_evidence_required,W64-MCM:180:W64-MCM-MASK:Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md#L204-L214
ITEM-W64-181,64,ultimate_multimodal_workflow_requirement,Dynamic Image Pass-DAG Compiler,image_pipeline,modular_image_production,W64-MCM-IMAGE,TRUE,FALSE,FALSE,"Compile Character, Shot/Pose, route, bridge, specialist, and mask contracts into a minimal resumable image DAG.",modular_image_production,code_config_schema_registry_workflow_test_runtime_evidence_qa_decision,"Only needed passes exist; accepted parents are immutable and dependencies, budgets, writes, protections, and gates are explicit.",schema|lineage|compatibility|target|protected_scope|whole_artifact|promotion|no_false_completion,TRUE,compiled DAG and expected-output review,TRUE,source_citation|implementation_hashes|tests|runtime_manifest_if_applicable|artifact_hashes_if_applicable|qa_record|pass_or_exact_blocker,TRUE,TRUE,Fail only the dependent scope with an exact typed blocker; preserve accepted parents and continue independent safe DAG branches.,C:\Comfy_UI_Main\Plan,Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md,C:\Comfy_UI_Main\Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md,Image multipass order,182,199,"## Image multipass order  The default order is dynamic but respects dependencies:  1. composition/environment/camera base; 2. per-character identity binding; 3. pose, camera, depth, count, and ownership enforcement;",C:\Comfy_UI_Main\Plan,md,19886,P0,CRITICAL,Planned_Autonomous_Implementation_Required,Wave64 ultimate modular multimodal workflow control-package generator,"Planning coverage only. No runtime, engine, workflow, mask, model, artifact, or promotion completion is implied. content_based_suppression=false.",W64-MCM:181:W64-MCM-IMAGE:Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md#L182-L199,Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md,wave64_additive_planning_control,planned_rows149_220_runtime_evidence_required,W64-MCM:181:W64-MCM-IMAGE:Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md#L182-L199
