requirement_id,wave,category,title,implementation_target,autonomous_behavior,acceptance_criteria,required_evidence,qa_gates,visual_runtime_ready,video_runtime_ready,audio_runtime_ready,comfyui_integration_required,simulation_backend_required,deferred_status,activation_gate,source_key,source_file_relative,citation_section,citation_line_start,citation_line_end
W71-0033,71,body_region_physics_presets,Define physics preset coverage for abdomen_stomach_region,abdomen_stomach_region,"Autonomously select and validate required maps for abdomen_stomach_region whenever a scene, prompt, reference, or DAZ prototype includes that region.","abdomen_stomach_region declares required map types, protected anchors, gravity/collision behavior, ComfyUI outputs, and strict QA gates.",region_preset_json; required_map_list; protected_anchor_list; gravity_collision_rules; qa_gate_matrix; comfyui_output_mapping,schema_validation_pass; source_citation_present; artifact_manifest_with_hashes_present; preview_or_overlay_generated; strict_visual_review_pass; whole_artifact_review_pass_when_media_exists; no_human_work_dependency_after_registered_inputs; autonomous_failure_blocker_written_if_blocked; body_region_mapping_pass; protected_anchor_preservation_pass; gravity_direction_plausibility_pass; collision_contact_plausibility_pass; no_mesh_or_visual_penetration_pass; no_floating_contact_pass; body_shape_continuity_pass; temporal_stability_pass_for_video; control_map_dimensions_match_generation; map_value_range_normalized; comfyui_route_manifest_pass; generated_output_proof_present; target_runtime_proof_before_final_certification; full_duration_audio_review_pass; audio_event_visual_contact_alignment_pass; av_sync_drift_check_pass; clipping_noise_mix_balance_pass,true,true,false,true,true,Deferred_Required_Not_Complete,"Deferred. Activate only after current ComfyUI foundation, runtime lanes, cost controls, and Wave70 Mask Factory coverage are stable enough that physics-map work will not derail nearer project milestones.",W71:body_region_physics_presets:abdomen_stomach_region,Plan\07_IMPLEMENTATION\physics_deformation_system\WAVE71_SOFT_BODY_PHYSICS_DEFORMATION_MAP_SYSTEM.md,Body Region Physics Presets,62,82
W71-0034,71,body_region_physics_presets,Define physics preset coverage for thigh_hip_waist_region,thigh_hip_waist_region,"Autonomously select and validate required maps for thigh_hip_waist_region whenever a scene, prompt, reference, or DAZ prototype includes that region.","thigh_hip_waist_region declares required map types, protected anchors, gravity/collision behavior, ComfyUI outputs, and strict QA gates.",region_preset_json; required_map_list; protected_anchor_list; gravity_collision_rules; qa_gate_matrix; comfyui_output_mapping,schema_validation_pass; source_citation_present; artifact_manifest_with_hashes_present; preview_or_overlay_generated; strict_visual_review_pass; whole_artifact_review_pass_when_media_exists; no_human_work_dependency_after_registered_inputs; autonomous_failure_blocker_written_if_blocked; body_region_mapping_pass; protected_anchor_preservation_pass; gravity_direction_plausibility_pass; collision_contact_plausibility_pass; no_mesh_or_visual_penetration_pass; no_floating_contact_pass; body_shape_continuity_pass; temporal_stability_pass_for_video; control_map_dimensions_match_generation; map_value_range_normalized; comfyui_route_manifest_pass; generated_output_proof_present; target_runtime_proof_before_final_certification; full_duration_audio_review_pass; audio_event_visual_contact_alignment_pass; av_sync_drift_check_pass; clipping_noise_mix_balance_pass,true,true,false,true,true,Deferred_Required_Not_Complete,"Deferred. Activate only after current ComfyUI foundation, runtime lanes, cost controls, and Wave70 Mask Factory coverage are stable enough that physics-map work will not derail nearer project milestones.",W71:body_region_physics_presets:thigh_hip_waist_region,Plan\07_IMPLEMENTATION\physics_deformation_system\WAVE71_SOFT_BODY_PHYSICS_DEFORMATION_MAP_SYSTEM.md,Body Region Physics Presets,62,82
W71-0035,71,body_region_physics_presets,Define physics preset coverage for upper_arm_calf_loose_skin_region,upper_arm_calf_loose_skin_region,"Autonomously select and validate required maps for upper_arm_calf_loose_skin_region whenever a scene, prompt, reference, or DAZ prototype includes that region.","upper_arm_calf_loose_skin_region declares required map types, protected anchors, gravity/collision behavior, ComfyUI outputs, and strict QA gates.",region_preset_json; required_map_list; protected_anchor_list; gravity_collision_rules; qa_gate_matrix; comfyui_output_mapping,schema_validation_pass; source_citation_present; artifact_manifest_with_hashes_present; preview_or_overlay_generated; strict_visual_review_pass; whole_artifact_review_pass_when_media_exists; no_human_work_dependency_after_registered_inputs; autonomous_failure_blocker_written_if_blocked; body_region_mapping_pass; protected_anchor_preservation_pass; gravity_direction_plausibility_pass; collision_contact_plausibility_pass; no_mesh_or_visual_penetration_pass; no_floating_contact_pass; body_shape_continuity_pass; temporal_stability_pass_for_video; control_map_dimensions_match_generation; map_value_range_normalized; comfyui_route_manifest_pass; generated_output_proof_present; target_runtime_proof_before_final_certification; full_duration_audio_review_pass; audio_event_visual_contact_alignment_pass; av_sync_drift_check_pass; clipping_noise_mix_balance_pass,true,true,false,true,true,Deferred_Required_Not_Complete,"Deferred. Activate only after current ComfyUI foundation, runtime lanes, cost controls, and Wave70 Mask Factory coverage are stable enough that physics-map work will not derail nearer project milestones.",W71:body_region_physics_presets:upper_arm_calf_loose_skin_region,Plan\07_IMPLEMENTATION\physics_deformation_system\WAVE71_SOFT_BODY_PHYSICS_DEFORMATION_MAP_SYSTEM.md,Body Region Physics Presets,62,82
W71-0036,71,body_region_physics_presets,Define physics preset coverage for face_cheek_neck_region,face_cheek_neck_region,"Autonomously select and validate required maps for face_cheek_neck_region whenever a scene, prompt, reference, or DAZ prototype includes that region.","face_cheek_neck_region declares required map types, protected anchors, gravity/collision behavior, ComfyUI outputs, and strict QA gates.",region_preset_json; required_map_list; protected_anchor_list; gravity_collision_rules; qa_gate_matrix; comfyui_output_mapping,schema_validation_pass; source_citation_present; artifact_manifest_with_hashes_present; preview_or_overlay_generated; strict_visual_review_pass; whole_artifact_review_pass_when_media_exists; no_human_work_dependency_after_registered_inputs; autonomous_failure_blocker_written_if_blocked; body_region_mapping_pass; protected_anchor_preservation_pass; gravity_direction_plausibility_pass; collision_contact_plausibility_pass; no_mesh_or_visual_penetration_pass; no_floating_contact_pass; body_shape_continuity_pass; temporal_stability_pass_for_video; control_map_dimensions_match_generation; map_value_range_normalized; comfyui_route_manifest_pass; generated_output_proof_present; target_runtime_proof_before_final_certification; full_duration_audio_review_pass; audio_event_visual_contact_alignment_pass; av_sync_drift_check_pass; clipping_noise_mix_balance_pass,true,true,false,true,true,Deferred_Required_Not_Complete,"Deferred. Activate only after current ComfyUI foundation, runtime lanes, cost controls, and Wave70 Mask Factory coverage are stable enough that physics-map work will not derail nearer project milestones.",W71:body_region_physics_presets:face_cheek_neck_region,Plan\07_IMPLEMENTATION\physics_deformation_system\WAVE71_SOFT_BODY_PHYSICS_DEFORMATION_MAP_SYSTEM.md,Body Region Physics Presets,62,82
W71-0037,71,body_region_physics_presets,Define physics preset coverage for hands_fingers_feet_toes_anchor_region,hands_fingers_feet_toes_anchor_region,"Autonomously select and validate required maps for hands_fingers_feet_toes_anchor_region whenever a scene, prompt, reference, or DAZ prototype includes that region.","hands_fingers_feet_toes_anchor_region declares required map types, protected anchors, gravity/collision behavior, ComfyUI outputs, and strict QA gates.",region_preset_json; required_map_list; protected_anchor_list; gravity_collision_rules; qa_gate_matrix; comfyui_output_mapping,schema_validation_pass; source_citation_present; artifact_manifest_with_hashes_present; preview_or_overlay_generated; strict_visual_review_pass; whole_artifact_review_pass_when_media_exists; no_human_work_dependency_after_registered_inputs; autonomous_failure_blocker_written_if_blocked; body_region_mapping_pass; protected_anchor_preservation_pass; gravity_direction_plausibility_pass; collision_contact_plausibility_pass; no_mesh_or_visual_penetration_pass; no_floating_contact_pass; body_shape_continuity_pass; temporal_stability_pass_for_video; control_map_dimensions_match_generation; map_value_range_normalized; comfyui_route_manifest_pass; generated_output_proof_present; target_runtime_proof_before_final_certification; full_duration_audio_review_pass; audio_event_visual_contact_alignment_pass; av_sync_drift_check_pass; clipping_noise_mix_balance_pass,true,true,false,true,true,Deferred_Required_Not_Complete,"Deferred. Activate only after current ComfyUI foundation, runtime lanes, cost controls, and Wave70 Mask Factory coverage are stable enough that physics-map work will not derail nearer project milestones.",W71:body_region_physics_presets:hands_fingers_feet_toes_anchor_region,Plan\07_IMPLEMENTATION\physics_deformation_system\WAVE71_SOFT_BODY_PHYSICS_DEFORMATION_MAP_SYSTEM.md,Body Region Physics Presets,62,82
W71-0038,71,body_region_physics_presets,Define physics preset coverage for clothing_fabric_region,clothing_fabric_region,"Autonomously select and validate required maps for clothing_fabric_region whenever a scene, prompt, reference, or DAZ prototype includes that region.","clothing_fabric_region declares required map types, protected anchors, gravity/collision behavior, ComfyUI outputs, and strict QA gates.",region_preset_json; required_map_list; protected_anchor_list; gravity_collision_rules; qa_gate_matrix; comfyui_output_mapping,schema_validation_pass; source_citation_present; artifact_manifest_with_hashes_present; preview_or_overlay_generated; strict_visual_review_pass; whole_artifact_review_pass_when_media_exists; no_human_work_dependency_after_registered_inputs; autonomous_failure_blocker_written_if_blocked; body_region_mapping_pass; protected_anchor_preservation_pass; gravity_direction_plausibility_pass; collision_contact_plausibility_pass; no_mesh_or_visual_penetration_pass; no_floating_contact_pass; body_shape_continuity_pass; temporal_stability_pass_for_video; control_map_dimensions_match_generation; map_value_range_normalized; comfyui_route_manifest_pass; generated_output_proof_present; target_runtime_proof_before_final_certification; full_duration_audio_review_pass; audio_event_visual_contact_alignment_pass; av_sync_drift_check_pass; clipping_noise_mix_balance_pass,true,true,false,true,true,Deferred_Required_Not_Complete,"Deferred. Activate only after current ComfyUI foundation, runtime lanes, cost controls, and Wave70 Mask Factory coverage are stable enough that physics-map work will not derail nearer project milestones.",W71:body_region_physics_presets:clothing_fabric_region,Plan\07_IMPLEMENTATION\physics_deformation_system\WAVE71_SOFT_BODY_PHYSICS_DEFORMATION_MAP_SYSTEM.md,Body Region Physics Presets,62,82
W71-0039,71,body_region_physics_presets,Define physics preset coverage for hair_region,hair_region,"Autonomously select and validate required maps for hair_region whenever a scene, prompt, reference, or DAZ prototype includes that region.","hair_region declares required map types, protected anchors, gravity/collision behavior, ComfyUI outputs, and strict QA gates.",region_preset_json; required_map_list; protected_anchor_list; gravity_collision_rules; qa_gate_matrix; comfyui_output_mapping,schema_validation_pass; source_citation_present; artifact_manifest_with_hashes_present; preview_or_overlay_generated; strict_visual_review_pass; whole_artifact_review_pass_when_media_exists; no_human_work_dependency_after_registered_inputs; autonomous_failure_blocker_written_if_blocked; body_region_mapping_pass; protected_anchor_preservation_pass; gravity_direction_plausibility_pass; collision_contact_plausibility_pass; no_mesh_or_visual_penetration_pass; no_floating_contact_pass; body_shape_continuity_pass; temporal_stability_pass_for_video; control_map_dimensions_match_generation; map_value_range_normalized; comfyui_route_manifest_pass; generated_output_proof_present; target_runtime_proof_before_final_certification; full_duration_audio_review_pass; audio_event_visual_contact_alignment_pass; av_sync_drift_check_pass; clipping_noise_mix_balance_pass,true,true,false,true,true,Deferred_Required_Not_Complete,"Deferred. Activate only after current ComfyUI foundation, runtime lanes, cost controls, and Wave70 Mask Factory coverage are stable enough that physics-map work will not derail nearer project milestones.",W71:body_region_physics_presets:hair_region,Plan\07_IMPLEMENTATION\physics_deformation_system\WAVE71_SOFT_BODY_PHYSICS_DEFORMATION_MAP_SYSTEM.md,Body Region Physics Presets,62,82
W71-0040,71,body_region_physics_presets,Define physics preset coverage for support_surface_region,support_surface_region,"Autonomously select and validate required maps for support_surface_region whenever a scene, prompt, reference, or DAZ prototype includes that region.","support_surface_region declares required map types, protected anchors, gravity/collision behavior, ComfyUI outputs, and strict QA gates.",region_preset_json; required_map_list; protected_anchor_list; gravity_collision_rules; qa_gate_matrix; comfyui_output_mapping,schema_validation_pass; source_citation_present; artifact_manifest_with_hashes_present; preview_or_overlay_generated; strict_visual_review_pass; whole_artifact_review_pass_when_media_exists; no_human_work_dependency_after_registered_inputs; autonomous_failure_blocker_written_if_blocked; body_region_mapping_pass; protected_anchor_preservation_pass; gravity_direction_plausibility_pass; collision_contact_plausibility_pass; no_mesh_or_visual_penetration_pass; no_floating_contact_pass; body_shape_continuity_pass; temporal_stability_pass_for_video; control_map_dimensions_match_generation; map_value_range_normalized; comfyui_route_manifest_pass; generated_output_proof_present; target_runtime_proof_before_final_certification; full_duration_audio_review_pass; audio_event_visual_contact_alignment_pass; av_sync_drift_check_pass; clipping_noise_mix_balance_pass,true,true,false,true,true,Deferred_Required_Not_Complete,"Deferred. Activate only after current ComfyUI foundation, runtime lanes, cost controls, and Wave70 Mask Factory coverage are stable enough that physics-map work will not derail nearer project milestones.",W71:body_region_physics_presets:support_surface_region,Plan\07_IMPLEMENTATION\physics_deformation_system\WAVE71_SOFT_BODY_PHYSICS_DEFORMATION_MAP_SYSTEM.md,Body Region Physics Presets,62,82
W71-0041,71,body_region_physics_presets,Define physics preset coverage for multi_character_contact_region,multi_character_contact_region,"Autonomously select and validate required maps for multi_character_contact_region whenever a scene, prompt, reference, or DAZ prototype includes that region.","multi_character_contact_region declares required map types, protected anchors, gravity/collision behavior, ComfyUI outputs, and strict QA gates.",region_preset_json; required_map_list; protected_anchor_list; gravity_collision_rules; qa_gate_matrix; comfyui_output_mapping,schema_validation_pass; source_citation_present; artifact_manifest_with_hashes_present; preview_or_overlay_generated; strict_visual_review_pass; whole_artifact_review_pass_when_media_exists; no_human_work_dependency_after_registered_inputs; autonomous_failure_blocker_written_if_blocked; body_region_mapping_pass; protected_anchor_preservation_pass; gravity_direction_plausibility_pass; collision_contact_plausibility_pass; no_mesh_or_visual_penetration_pass; no_floating_contact_pass; body_shape_continuity_pass; temporal_stability_pass_for_video; control_map_dimensions_match_generation; map_value_range_normalized; comfyui_route_manifest_pass; generated_output_proof_present; target_runtime_proof_before_final_certification; full_duration_audio_review_pass; audio_event_visual_contact_alignment_pass; av_sync_drift_check_pass; clipping_noise_mix_balance_pass,true,true,false,true,true,Deferred_Required_Not_Complete,"Deferred. Activate only after current ComfyUI foundation, runtime lanes, cost controls, and Wave70 Mask Factory coverage are stable enough that physics-map work will not derail nearer project milestones.",W71:body_region_physics_presets:multi_character_contact_region,Plan\07_IMPLEMENTATION\physics_deformation_system\WAVE71_SOFT_BODY_PHYSICS_DEFORMATION_MAP_SYSTEM.md,Body Region Physics Presets,62,82
W71-0042,71,body_region_physics_presets,Define physics preset coverage for audio_event_contact_region,audio_event_contact_region,"Autonomously select and validate required maps for audio_event_contact_region whenever a scene, prompt, reference, or DAZ prototype includes that region.","audio_event_contact_region declares required map types, protected anchors, gravity/collision behavior, ComfyUI outputs, and strict QA gates.",region_preset_json; required_map_list; protected_anchor_list; gravity_collision_rules; qa_gate_matrix; comfyui_output_mapping,schema_validation_pass; source_citation_present; artifact_manifest_with_hashes_present; preview_or_overlay_generated; strict_visual_review_pass; whole_artifact_review_pass_when_media_exists; no_human_work_dependency_after_registered_inputs; autonomous_failure_blocker_written_if_blocked; body_region_mapping_pass; protected_anchor_preservation_pass; gravity_direction_plausibility_pass; collision_contact_plausibility_pass; no_mesh_or_visual_penetration_pass; no_floating_contact_pass; body_shape_continuity_pass; temporal_stability_pass_for_video; control_map_dimensions_match_generation; map_value_range_normalized; comfyui_route_manifest_pass; generated_output_proof_present; target_runtime_proof_before_final_certification; full_duration_audio_review_pass; audio_event_visual_contact_alignment_pass; av_sync_drift_check_pass; clipping_noise_mix_balance_pass,true,true,true,true,true,Deferred_Required_Not_Complete,"Deferred. Activate only after current ComfyUI foundation, runtime lanes, cost controls, and Wave70 Mask Factory coverage are stable enough that physics-map work will not derail nearer project milestones.",W71:body_region_physics_presets:audio_event_contact_region,Plan\07_IMPLEMENTATION\physics_deformation_system\WAVE71_SOFT_BODY_PHYSICS_DEFORMATION_MAP_SYSTEM.md,Body Region Physics Presets,62,82
